speaker_id	audio	sentence	gender	gender_domain	duration
2	221113-080157_nya_394_elicit_46	agalu akuda ndi abulauni amasewera m munda wachisanu 	M	1	4.72
2	221030-161731_nya_394_elicit_37	zikuwoneka ngati mwamuna ndi mkazi akujambula chithunzi ndipo atavala zovala za m ma nineteen fifty 	M	1	8.67
2	221028-151132_nya_394_elicit_44	ana asanu paulendo wapamtunda wa white metal wotchedwa frog hopper 	M	1	5.94
2	221029-170522_nya_394_elicit_31	mnyamata wometedwa mutu ndi magalasi atakhala patebulo la kukhitchini pogwiritsa ntchito kompyuta 	M	1	9.76
2	221111-192914_nya_394_elicit_0	pali anthu atatu acicepele umodzi watsitsi lakuda wagwira diliki ya mubotolo wina wa mutu oyangana kumbuyo ndi zala m kamwa mwke ndi winaso ali ndi tsitsi lonyazimila 	M	1	16.88
2	221101-142343_nya_394_elicit_1	bambo wina wachikulire wovala yunifolomu ya usilikali wakhala patebulo kutsogolo kwa mbendera yaing ono ndi maikolofoni 	M	1	8.78
2	221028-164751_nya_394_elicit_47	amuna atatu ovala majaketi akuda akulankhula ndi azimayi awiri ovala nsonga za akasinja 	M	1	8.12
2	221113-081436_nya_394_elicit_1	mtsikana wina watsitsi lalitali labulauni akabudula oyera malaya apinki ndi nsapato zapinki amayenda pa swinglo likalowa dzuwa 	M	1	10.96
4	221112-004306_nya_626_elicit_10	pabwalo lotchingidwa ndi mpanda ndi nyumba yoyera kumbuyo galu woyera akudumpha m mwamba pafupi ndi galu wabulauni 	F	0	11.41
2	221026-095826_nya_394_elicit_25	kamtsikana kakang ono kovala zovala zachitchaina wanyamula baluni 	M	1	6.81
2	221113-092355_nya_394_elicit_29	munthu wovala zakuda akutuluka pawindo la nyumba yopyapyala komanso yofiyira 	M	1	8.78
2	221030-130510_nya_394_elicit_27	amuna awiri ovala zakuda m modzi wanyamula ng oma atayima kumbuyo kwa mzimayi yemwe ali ndi chigoba chovala zoyera ndi zovala zamkati zofiira kumunsi ndi fani yofanana ndi zovala zamkati 	M	1	16.95
2	221026-111146_nya_394_elicit_19	munthu wa magalasi adzuwa akabudula a buluu ndi malaya oyera akumenya mpira wa tenisi 	M	1	7.12
2	221030-141802_nya_394_elicit_13	kamtsikana kakang ono kakukankhira mosangalala m paki pamene ana ena awiri akugwira 	M	1	8.64
7	221026-004257_nya_b6c_elicit_8	opanda mipanda awiri ovala masuti oyera ndi zobvala zakuda amapikisana mubwalo la masewera olimbitsa thupi 	F	0	12.55
7	221026-002221_nya_b6c_elicit_3	gulu la azimayi atatu limasewera makhadi a uno pomwe anthu ena awiri akugwirana manja ndi makadi awo 	F	0	11.28
2	221029-125840_nya_394_elicit_21	atsikana awiri okhala ndi masiketi othamangira komanso masiketi ofananira atanyamula mabulangete amitundumitundu pamsana 	M	1	13.48
2	221028-145922_nya_394_elicit_48	wamng ono wokwera njinga uyu watulutsa manja ake pamene akuyesera njira iyi 	M	1	6.76
2	221030-150324_nya_394_elicit_49	anyamata awiri olimba mtima omwe adakwera pamwamba pa malo ochitira masewera olimbitsa thupi m nkhalango ndi anthu owonera pansi padzuwa 	M	1	13.32
2	221101-145402_nya_394_elicit_21	wosewera wa hockey wovala zofiira amamasula kuchokera kwa wosewera wovala zoyera pamene akupita kukatenga puck 	M	1	11.93
2	221029-180426_nya_394_elicit_2	pali anthu ambiri amene amaonerera gulu la anthu akuimba violin pa siteji 	M	1	6.15
2	221111-192914_nya_394_elicit_13	mnyamata mu kabudula was buluu ajumpa pa bedi 	M	1	4.47
2	221030-161731_nya_394_elicit_13	wosewera mpira yemwe wavala jersey yachikasu ndi yoyera akudumpha kuti akagwire mpira womwe timu ina yaponya 	M	1	9.73
7	221025-235408_nya_b6c_elicit_0	mwamuna akugwiritsa ntchito bulldozer kapena bobcat kukumba nthaka 	F	0	7.51
4	221111-214633_nya_626_elicit_24	mayi wina atanyamula galu wakuda ndi woyera m mphepete mwa msewu kutsogolo kwa magalimoto oimika 	F	0	9.55
2	221101-125835_nya_394_elicit_3	galu mmodzi yemwe akuoneka kuti wayima m mphepete mwa mpanda amakumana ndi anzake atatu kumbuyo kwa nyumbayo 	M	1	8.82
2	221101-141218_nya_394_elicit_12	wonyamula magalasi watsitsi lakuda ndi malaya amizeremizere ali m manja mwake 	M	1	6.53
2	221030-121119_nya_394_elicit_34	wothamanga akukwera m bwalo lomwe lili ndi nyumba kumbuyo 	M	1	4.17
2	221028-171512_nya_394_elicit_41	mzimayi woyenda pa njinga ya olumala akuthamangitsa gulu la anthu atamusakasaka 	M	1	9.19
2	221030-095301_nya_394_elicit_21	anyamata awiri a rodeo ovala malaya amoto ndi ma jeans amayesa kugonjetsa ng ombe yakuda yakuda mu mphete ya rodeo 	M	1	13.97
2	221029-154453_nya_394_elicit_15	bambo wina m mphepete mwa msewu akuyankhula ndi foni yam manja ndipo akuyang ana munthu yemwe ali pa foni yam galimoto m galimoto 	M	1	10.39
2	221026-104953_nya_394_elicit_47	munthu wagona m modzi mwa mabwato awiri omwe amatha kupumira komanso kayak m mphepete mwa mtsinje wokhala ndi mitengo komanso mphero kumbuyo 	M	1	15.36
2	221021-231334_nya_394_elicit_17	woyendetsa njinga akuyenda motsatira njira yomwe ili ndi matabwa 	M	1	6.31
2	221028-135800_nya_394_elicit_28	wokwera njinga monyanyira pamtengo mu mawonekedwe a silhouette 	M	1	9.37
2	221030-151347_nya_394_elicit_40	mtsikana akukwera mwala m nyengo yozizira pamene mwamuna wachikulire akumugwetsera pamwamba pake 	M	1	8.21
2	221113-081436_nya_394_elicit_4	amuna awiri ovala zipewa aima m njira pafupi ndi nyumba ya njerwa 	M	1	5.76
2	221030-124227_nya_394_elicit_27	womangayo akubowola mumsewu pafupi ndi msewu wokhala ndi anthu ambiri 	M	1	7.12
2	221113-072748_nya_394_elicit_24	amuna awiri ndi azungu anayi aima mozungulira tebulo akukambirana 	M	1	6.74
2	221029-181608_nya_394_elicit_33	matimu awiri a mpira wina atavala malaya oyera akabudula wakuda wina atavala malaya alalanje akabudula oyera akusewera masewera ausiku okhala ndi anthu ochuluka komanso oyimbira awiri 	M	1	17.74
2	221026-152356_nya_394_elicit_25	bambo wachikulire wandevu atavala chipewa choyera ndi zovala amaluka dengu atakhala pansi 	M	1	9.62
2	221029-182929_nya_394_elicit_44	amuna awiri amagwira ntchito yomanga pakhoma ndi mawu akuti kusonyeza kokongoletsedwapo 	M	1	11.09
2	221113-080157_nya_394_elicit_16	mwana wovala malaya akuda atakhala pamasewera a carnival 	M	1	4.86
2	221030-124227_nya_394_elicit_23	mwamuna wina wovala malaya abuluu waima pafupi ndi mwamuna wina wovala malaya oyera kutsogolo kwa nyumba yaikulu 	M	1	7.58
2	221030-124227_nya_394_elicit_48	wovina yemwe wavala chijasi chofiyira komanso chipewa chachitali chakuda akudumpha mumlengalenga pansi pa chikwangwani chonena kuti ukraine 	M	1	13.52
2	221113-100223_nya_394_elicit_35	mayi wina wa ku asia wovala malaya ofiirira akukonzera mbale ya chakudya mnyamata wa ku asia amene wakhala pafupi ndi buy pamene mwamuna wa ku asia akudya mpukutu ndikukonzekera kutenga chakudya ndi timitengo 	M	1	19.94
2	221030-161731_nya_394_elicit_28	munthu ameneyu akusefukira m chipale chofewa ndipo akudutsa m njira ina yake 	M	1	7.17
2	221113-072748_nya_394_elicit_7	mayi wina wachikulire wakhala pakati pa chakudya chochuluka akumwa chakumwa chotsitsimula pamene chipewa chachikulu cha udzu chimamuteteza ku cheza cha dzuwa 	M	1	16.45
4	221111-213342_nya_626_elicit_43	mwamuna wovala magalasi ndi malaya oyera olembedwa dzina lakuti jim akumwetulira 	F	0	11.16
7	221025-235408_nya_b6c_elicit_3	mtsikana wina atavala zovala za m nyengo yozizira akugudubuzika chipale chofewa pamalo otidwa ndi chipale chofewa 	F	0	12.21
8	221010-174337_nya_97d_elicit_33	mnyamata wovala suti yosambira yamaluwa akudumphira m dziwe losambira 	F	0	10.01
2	221028-131629_nya_394_elicit_10	bambo wina akungogona pa udzu pamalo ena a paki pakati pa mitengo iwiri moyang anizana ndi nyanja yaing ono yomwe ili ndi nyumba ndi magalimoto m mphepete mwa nyanjayi 	M	1	15.31
2	221101-144049_nya_394_elicit_6	mayi wina wa ku asia wakhala pansi mkati mwake atanyamula chikwama chopangidwa ndi mitengo ya kanjedza 	M	1	7.64
3	221114-073420_nya_626_elicit_21	mayi akusangalala ndi chakudya kunja kwa nyumba yomwe ili ndi katundu wake 	F	0	7.19
2	221030-163139_nya_394_elicit_4	gulu la anthu khumi ali m galimoto onse akumwetulira kamera 	M	1	4.56
2	221028-135800_nya_394_elicit_37	akatswiri awiri azachipatala achikazi m modzi waku america waku africa 	M	1	8.23
2	221030-131635_nya_394_elicit_28	bambo wina amene wavala suti yolembedwa dzina waima kutsogolo kwa maikolofoni akuwerenga n kumaona zimene tikunena 	M	1	11.05
2	221030-121119_nya_394_elicit_8	pali munthu wina pakati pa msewu akudumpha m mwamba ndi dzanja lake pafupi ndi mapiri 	M	1	6.58
2	221029-161925_nya_394_elicit_17	mtsikana akuwonetsa quilt yopangidwa mwaluso kwambiri kunja kwake 	M	1	4.9
2	221113-080157_nya_394_elicit_9	bambo wina wovala ma dreadlocks akuyimba kwambiri ndi maikolofoni pomwe mafani asonkhana mumsewu 	M	1	10.82
2	221029-184356_nya_394_elicit_21	mayi wina wovala malaya amikono aatali ofiira ndi jinzi yabuluu akuima pa lectern akulankhula pa kapena za glam u wiki 	M	1	13.34
2	221030-151347_nya_394_elicit_5	bambo wamaliseche nthawi zambiri atayima pa chopondapo pomwe banja la anthu asanu likuyang ana mofunsa mafunso 	M	1	12.02
2	221028-134716_nya_394_elicit_36	azimayi awiri atakhala kutsogolo kwa tebulo pomwe ali ndi zinthu zambiri monga mbali za nsomba 	M	1	7.37
2	221022-135414_nya_394_elicit_46	galu wakuda ndi woyera wanyamula mpira wabuluu pabwalo la nyumba ina pamalo otentha 	M	1	7.3
2	221030-105310_nya_394_elicit_49	katswiri wina wamphepo akuyenda pamadzi opanda phokoso 	M	1	5.31
2	221023-130745_nya_394_elicit_13	kamnyamata kotseka maso ake akuponya masamba atakhala pa mulu wa masamba 	M	1	7.01
4	221112-005507_nya_626_elicit_30	mayi wina anawerenga pepala ndi zakumwa kuchokera mu kapu ya khofi kutsogolo kwa chithunzi chojambula zithunzi 	F	0	12.43
3	221114-083438_nya_626_elicit_9	gulu la anthu ovala zida zankhondo pomenyana ndi mfuti za paintball 	F	0	7.3
2	221101-144049_nya_394_elicit_3	galu woyera akuyenda m madzi a mafunde omwe akubwera pamphepete mwa nyanja 	M	1	6.62
2	221028-131629_nya_394_elicit_49	mayi wovala chovala chakuda ndi choyera atagwira magalasi ake 	M	1	5.58
2	221029-163752_nya_394_elicit_21	munthu akusefukira m nyanja atagwira mizere yochokera ku parachuti kapena glider 	M	1	6.19
2	221030-101143_nya_394_elicit_47	bambo wina wovala zakuda ali panjinga yabuluu yodulidwa kutsogolo kwa bwalo lamasewera 	M	1	8.85
2	221030-142923_nya_394_elicit_19	mwana mu sweti ya lalanje akusewera ndi mwana wovala zovala zabuluu pampando woyera pansi pa chojambula chofiira 	M	1	11.3
3	221114-085825_nya_626_elicit_24	galu wabulauni akusambira kubwerera kumtunda atatenga mpira wachikasu wa tenisi 	F	0	12.16
11	221018-125424_nya_e3d_elicit_35	kuyesa zigoli pamasewera a mpira akuseweredwa pa udzu wobiriwira 	F	0	8.87
2	221101-145402_nya_394_elicit_31	bambo yemwe wakhala pansi atavala t sheti yabuluu ndi kapu yobiriwira akutsamira pa galasi logawanitsa m galimoto ya sitima 	M	1	11.21
2	221113-073822_nya_394_elicit_31	bambo wina atapinda manja kutsogolo kwa chifuwa chake atakhala pafupi ndi munthu wina akuseka 	M	1	8.62
2	221029-180426_nya_394_elicit_12	mwanayo ali ndi mutu wake mu chimango chajambula 	M	1	4.65
2	221101-125835_nya_394_elicit_24	mtsikana akupsompsona mwamuna pamasaya pamene wagwira mwana 	M	1	5.29
2	221026-152356_nya_394_elicit_13	galu wabulauni ndi woyera wokhala ndi kolala yakuda ndi tagi yagolide akunyambita chipale chofewa kuchokera kumphuno 	M	1	11.16
2	221030-131635_nya_394_elicit_48	munthu wonenepa wovala t shirt yakuda ndi tsitsi lakuda ndi imvi akutsuka mano ake ndi mswachi wamagetsi m chipinda chokhala ndi kalendala pakhoma ndi nyali pa chovala 	M	1	15.56
2	221030-103809_nya_394_elicit_3	gulu la anyamata ovala mayunifolomu a magulu awiri otsutsana akusewera mwamphamvu pabwalo laudzu 	M	1	11.16
2	221101-103229_nya_394_elicit_17	ana a ku india atakhala panjinga n kumakambirana pakati pa msika wa ku india 	M	1	6.87
3	221114-065237_nya_626_elicit_45	galu wabulauni wovala kolala akuthamanga m madzi 	F	0	7.37
2	221101-152830_nya_394_elicit_3	mwamuna wina wovala malaya amizeremizere ndi magalasi akudumphira m mwamba pafupi ndi mwamuna wina wovala chovala chakuda chosonyeza kudumpha m mwamba ndi manja ake atatambasula kutsogolo kwa nyumba ina 	M	1	16.29
3	221114-061605_nya_626_elicit_35	anyamata awiri m modzi wobvala kabudula wachikasu ndipo wina wobvala kabudula wofiyira akusewera ndi ma boardboard m nyanja 	F	0	13.91
2	221029-163752_nya_394_elicit_2	munthu ali yekhayekha waima kutsogolo kwa shedi yachikaso ngati kuti akumanga mumsewu wopanda anthu ndipo pamwamba pake pamakhala njinga yotsamira pa njanji 	M	1	13.27
2	221113-072748_nya_394_elicit_27	mwamuna wovala t sheti yoyera ndi kapu yakuda akuyamba kulemba matabwa ndi cholembera chomveka 	M	1	7.62
2	221030-101143_nya_394_elicit_49	mtsikana wamng ono wa tsitsi lopotanata atavala malaya apinki akunyamula hatchi ya mgoza 	M	1	10.37
2	221113-073822_nya_394_elicit_10	munthu wovala malaya oyera ndi ofiira komanso chikwama chobiriwira akuyenda paphiri 	M	1	6.94
2	221113-090125_nya_394_elicit_40	mtsikana wovala t sheti yachikasu akunyamula zala ziwiri ndi ana ena ndi akulu kumbuyo m nkhalango 	M	1	10.8
2	221029-154453_nya_394_elicit_43	mwana wamng ono akuyamwa chala chake chachikulu akugona ndi bulangete lapinki pampando wamitundumitundu 	M	1	9.21
2	221113-083437_nya_394_elicit_27	mwamuna wina wa kum mawa wapakati wovala nduwira yakuda ndi nduwira yoyera akuseka ngati mnyamata wamng ono wa kum mawa wapakati atavala nduwira zobiriwira ndi zofiirira 	M	1	17.29
2	221030-131635_nya_394_elicit_27	ana ambiri akugwira ntchito limodzi m mabwalo a munthu wina akuyeretsa masamba 	M	1	7.76
2	221030-123234_nya_394_elicit_32	othamanga achimuna awiri ovala yunifolomu yofanana akusewera ndi wothamanga wina wachimuna wa timu yotsutsana 	M	1	9.82
4	221111-233812_nya_626_elicit_10	munthu wadazi wovala malaya abuluu akuwotcha ng anjo yamoto 	F	0	7.05
2	221028-153920_nya_394_elicit_45	mayi wakuda ndi mzungu wachikulire atavala tsitsi la buluu akugwira ntchito kukhitchini akucheza 	M	1	8.46
2	221028-181315_nya_394_elicit_4	anthu awiri ovala zovala zabuluu akugwirana manja moyandikana 	M	1	5.72
2	221113-100223_nya_394_elicit_38	mwana wamng ono wovala malaya oyera akusewera masewera a golide a ana 	M	1	6.06
2	221030-164539_nya_394_elicit_22	mayi wovala malaya akuda akutengeka maganizo pamene akulankhula pa maikolofoni 	M	1	9.21
2	221030-114647_nya_394_elicit_38	atsikana onse akudya ndipo msungwana yemwe wavala mtundu wofiira ali ndi icing ya keke kumtunda kwake 	M	1	9.62
2	221026-115610_nya_394_elicit_2	galu wina akudumphira pa galu wina pafupi ndi mpanda pa tsiku la chipale chofewa 	M	1	7.76
2	221030-142923_nya_394_elicit_1	mwana wamng ono wovala chisoti atakhala pampando waukulu ndi manja ake kudzera pachiwongolero 	M	1	7.99
2	221101-181423_nya_394_elicit_14	mayi wina wachikulire wovala malaya obiriwira ndi abuluu waima m mbali mwamsewu wodzaza anthu akumwetulira 	M	1	11.28
2	221101-152830_nya_394_elicit_15	khamu la anthu likudikirira kunja kwa sitima yapansi panthaka kukonzekera kukwera 	M	1	6.1
2	221026-093143_nya_394_elicit_16	bambo wadazi wovala malaya amizeremizere ndi jinzi akuchoka pazithunzi za galimoto yofiyira ndi mwamuna wa blond atavala jekete ya lalanje ndi yakuda ndi jeans 	M	1	15.04
2	221029-175401_nya_394_elicit_30	mlangizi wovina akupereka malangizo kwa gulu la anthu omwe ali m nyanja ya thovu 	M	1	6.49
2	221111-192914_nya_394_elicit_7	lavi wakuda wa tamangila pa gombe ndi anthu osamba patali ndi otandizila kubwalo kwa njyanja 	M	1	10.46
2	221030-015318_nya_394_elicit_32	mtsikana wavala chipewa wakhala panja patebulo ndi njinga atatsamira patebulo 	M	1	6.35
4	221111-235753_nya_626_elicit_24	munthu wovala mathalauza akuda ndi kusindikiza pamwamba pa ski mumlengalenga pamwamba pa chipale chofewa 	F	0	11.03
2	221029-182929_nya_394_elicit_20	mtsikana akudumphira m dziwe losambira atavala bikini yokha yomwe theka la thupi lake lili pansi pamadzi 	M	1	10.64
2	221030-165931_nya_394_elicit_2	mwamuna wovala chovala chakud ndi mwamuna wovala malaya akuda akuyima pafupi ndi mitengo ya paini yogulitsa ndi kuwira tiyi tiyi yomwe imatsekedwa 	M	1	15.47
2	221030-124227_nya_394_elicit_28	kagulu kakang ono ka anthu kuphatikizapo woyendetsa njinga kukonzekera kuwoloka msewu wa mumzinda 	M	1	9.82
2	221022-150736_nya_394_elicit_10	mwamuna wovala vest yachikasu amathandizira kukonza ndege 	M	1	5.08
2	221111-180028_nya_394_elicit_1	mphunzi wacikadzi wacicepele waponya kwendo lake kumenya ndi kutyola bolodi yogwindwa ndi mphunzitsi wake wa karati 	M	1	13.77
2	221030-130510_nya_394_elicit_6	mwamuna wavala chipewa chakuda komanso choyera komanso malaya okuda ndi oyera alikuyimba ku maikolofoni kutsogolo kwa oyimba anzake 	M	1	10.6
2	221026-143340_nya_394_elicit_8	mayi wachikulire wakuda atavala chipewa chaudzu ndi juzi la buluu akuloza chinthu china chopanda kamera 	M	1	10.19
2	221101-144049_nya_394_elicit_23	bambo wina wovala zowala kwambiri wakhala pampando m mbali mwa msewu akuimba chida cholandirira ndalama 	M	1	9.82
2	221029-125840_nya_394_elicit_9	anyamata awiri ovala akabudula a denim wina atavala malaya ofiira ndi kapu ndipo wina atavala malaya oyera amayang ana panjanji yakuda ndi yofiyira yomwe ikuyandikira pafupi ndi udzu 	M	1	17.06
2	221026-102358_nya_394_elicit_28	atsikana asanu atsitsi loyera komanso labulauni akhala pansi akuwerengera limodzi mabuku 	M	1	8.05
2	221028-153920_nya_394_elicit_39	gulu la anthu likuoneka kuti likukuwa kapena kuchita zionetsero 	M	1	6.22
4	221112-004306_nya_626_elicit_36	mayi wachikulire wakhala patebulo atavala blazer yofiirira kudikirira mbale yake ya pasitala 	F	0	11.87
3	221114-071739_nya_626_elicit_10	bambo wovala jeresi yakuda kwambiri ali ndi mileme ndipo wogwirayo akutulutsa nthiti yake 	F	0	10.5
2	221113-081436_nya_394_elicit_38	bambo wina wovala chipewa akusuta ndudu ndi gulu la anthu pafupi 	M	1	6.24
2	221113-083437_nya_394_elicit_7	antchito awiri ogwira ntchito yomanga amagwiritsa ntchito chipangizo chachikulu 	M	1	6.83
2	221021-224449_nya_394_elicit_28	mbalame imaona anthu akuyenda chokwera ndi kutsika masitepe a simenti ambiri mwa kaonekedwe kake kupatulapo atsikana awiri aang ono 	M	1	11.32
2	221101-131437_nya_394_elicit_39	msilikali akulandira mphoto chifukwa chodzipereka kwa nthawi yaitali monga kapitao ku united states arm 	M	1	9.73
3	221114-081628_nya_626_elicit_28	mwamuna wina wovala mathalauza amtundu wa camo ndi malaya abuluu ndi oyera akuthamanga pamwamba pa konkriti ndi amuna ena atavala zomwezo akuthamanga kumbuyo kwake 	F	0	14.61
2	221111-190309_nya_394_elicit_34	mnyamata omwetulira asambira pansi pa madzi paziwe 	M	1	4.4
4	221112-005507_nya_626_elicit_34	mnyamata wina amene ali ndi ma dreadlocks akuda atakhala pansi pamene wina akukonza 	F	0	7.76
2	221101-122816_nya_394_elicit_4	amuna awiri ovala mikanjo ali m chipinda chokongoletsedwa bwino ndi makandulo 	M	1	6.99
3	221114-082649_nya_626_elicit_19	khamu la anthu likuyang ana mbali imodzi pamene ena agwira manja m mwamba 	F	0	6.67
2	221026-095826_nya_394_elicit_48	galu wowawa akuthamanga muudzu ndi maziko ake osamveka bwino 	M	1	6.69
2	221111-182436_nya_394_elicit_23	munthu ndi kabudula ofiira wakhala mu malo ampana pomwe moto uluka 	M	1	6.44
3	221114-070800_nya_626_elicit_8	bambo yemwe ali ndi magalasi akuyang ana m mwamba pawindo ndi pepala m manja mwake 	F	0	7.3
3	221114-051842_nya_626_elicit_40	anthu awiriwa ali kumapeto kwa doko ndi ngalawa kumbuyo kwawo ndipo azunguliridwa ndi madzi 	F	0	12.12
11	221018-113735_nya_e3d_elicit_3	pa mpikisano mtsikana wina wovala kabudula wofiira akuthamanga pamaso pa anthu ena awiri 	F	0	11.18
2	221101-112237_nya_394_elicit_6	bambo wina wovala magolovesi akuntchito akudula nthambi ya mtengo womwe wagwa 	M	1	7.42
4	221111-225532_nya_626_elicit_31	munthu wovala chisoti chakuda akukwera njinga yofiira kudutsa m nkhalango 	F	0	7.05
2	221030-105310_nya_394_elicit_34	anyamata awiri akhala kutsogolo kwa nyumba akudya ma popsicle 	M	1	5.54
4	221111-233812_nya_626_elicit_1	wothamanga amadula miyendo yake pamene akuwuluka mumlengalenga pamwamba pa phiri la ski 	F	0	9.23
2	221101-175728_nya_394_elicit_20	amuna awiri akukhala kutsogolo kwa chikwangwani chonena kuti sungani nyama zitazingidwa ndi nsabwe zakufa 	M	1	12.95
